features,assay1,assay2,assay3,assay4,assay5,assay6,assay7,assay8,assay9,assay10,assay11,assay12,assay13,assay14,assay15,assay16,assay17,assay18,assay19,assay20,assay21,assay22,assay23,assay24,assay25,assay26,assay27,assay28,assay29,assay30,assay31,assay32,assay33,assay34,assay35,assay36,assay37,assay38,assay39,assay40,assay41,assay42,assay43,assay44,assay45,assay46,assay47,assay48,assay49,assay50
VSA_EState2,0.5694394188462578,0.2267638881565352,0.3191415361110252,0.5880783868279983,0.5764364398131454,0.5890342457753082,0.4333873077672494,0.3694342812765864,0.5847691703945267,0.4520260892428357,0.8140514341501104,0.211129191502669,0.7292456410978918,0.8662776974876432,0.5418366368374333,0.365109273460297,0.5364966868373213,0.8163967123529143,0.4732564205556994,0.5871373774004962,0.4894414024717002,0.6235277278244779,0.671739269029727,0.6788485898719493,0.7889627407921064,0.5715329608500812,0.4061619977283747,0.5999101825821552,0.40841312763873805,0.48102222565948943,0.8401907164993971,0.42663927786662165,0.4169550023397958,0.294634862267241,0.19959254909974347,0.16126991597957446,0.7935339344732747,0.3098751516274469,0.5649867844190001,0.35991627246805596,0.39347931493276406,0.5549628198657932,0.6071583686077423,0.4193224500459092,0.7890117592736426,0.48071887323883783,0.4409232184883705,0.4650697663730223,0.12827679308149828,0.6012051806361336
FpDensityMorgan2,-0.19023400636603932,-0.5115157376864321,-0.13514352058358758,-0.47039933798570177,-0.12368173964032862,-0.7711806815577631,0.3671843007846784,-0.16022373883253943,-0.6444651991482988,-0.5811420973588144,-0.25319149671894836,0.03019532350345262,-0.05794026023992469,-0.6261350254327759,-0.4108230557658155,-0.1809060028059454,-0.3021180388186576,-0.5616307893681503,-0.15307389754997838,0.03573066761344981,0.015551984537140129,0.13274551255763772,0.2852925959759373,-0.0019683288015966472,-0.7621788269616776,0.3097056207194299,0.02761515880084282,-0.5810688286097183,-0.2150815366687291,0.45247403225011223,-0.4458638639547658,-0.15932401370140453,-0.3343193781433168,-0.19877395870406675,-0.5616031353686606,-0.0494991530080056,0.17057756334971214,0.18612758348425443,-0.07587171118067351,-0.1311782042768741,-0.14664905883952045,-0.2646765601256259,-0.3547923351549499,-0.0204913615887974,0.2536062735333515,-0.2654199466668915,-0.31377283220633545,-0.2427505115867883,-0.45924917364287354,-0.21043011478610313
fr_phenol_noOrthoHbond,-0.5129248665191127,-0.6360915515620512,-1.0961261941745724,-0.5191993813294499,-0.39598625330879067,-1.029582833692046,-0.430747804989778,-0.411690853134541,-0.9462985799405084,-0.7098325850657706,-0.5227565334386959,-0.4612475545318979,-0.17678641498060185,-0.3789998707759999,-0.7398022973975145,-0.40642609528873364,-0.18256766870025992,-1.2139973418752836,-0.445627973194188,-0.681626570431901,-0.5322361083273791,-0.32045937166440897,-0.7547525847956256,-0.9172956890267698,0.06389991947111939,-0.042795294934798354,-0.5553045846547431,-1.0926152939058547,-0.8036226228665864,-0.36005100248955535,-0.9308092909530368,-0.753345128953581,-0.9458641029574484,-0.9533969809366323,-0.6403309874765355,-0.18321665079072896,-0.9875018660512562,-0.3039879770674826,-0.7703750223220818,-0.05025768239179462,-1.2047581686329978,-0.3847601876784815,-0.6128600401164637,-0.7491543801799413,-0.9439868919228271,-0.6318252623894637,-0.6155366044370254,-0.5057731589840926,-0.7500085671778882,-0.5889116765263942
SlogP_VSA1,-0.3180886257385763,0.17468974362987472,-0.5962057411438749,-0.5125387247998912,-0.3002263244436232,-0.9514668003148701,0.2429902703387306,-0.33009926478420043,-0.6815246373677304,-0.7646332405941652,0.2976120256978443,-0.48780496693361375,0.06537216256007801,-1.3764193890476428,0.13653085035563098,-0.21584578023971007,0.3402212567049697,0.02659319037233218,0.1134504111890906,-0.20433605035877211,-0.017751440570870823,-0.11495800173229895,0.22904706639877054,-0.19270098543619799,-0.8260522407611051,-0.19935009146475435,-0.9184926963808999,-0.8778646916863133,-0.4275314321425398,-0.013497210309932228,-0.1703082434281868,-0.6928736482027675,-0.46983315567799017,-0.3907564077489296,-0.19793154150842424,-0.11223412084796018,-0.12995942638752775,-0.02657929233868551,0.08843501618076147,-0.014556623442278979,-0.5786891748346514,0.012957591974706695,0.00028528607190985713,-0.43126051172204444,-0.024378790837658388,-0.5933229905727622,-0.7636498570406064,-0.4225553239189502,-1.5355072776886431,-0.07145372960936129
PEOE_VSA1,0.23134035854949603,-0.012877303963706604,0.23108121640649784,0.21285311018172356,0.2215930396679428,0.5939104921631999,0.3006873011459007,-0.10455227698272877,0.0553091974816444,0.09375979247474889,0.3209227011934094,0.2642733953858134,-0.02566599031937098,0.2017020891110431,0.09931392783714757,-0.07905608350399096,-0.11099868057019022,0.1687568320413067,0.3888693376202251,0.05105329995925647,0.19029312987160277,0.1091106483053939,0.2820068201991158,0.032085113888754964,-0.28838542903230974,0.18633725178965976,0.39398173626926114,-0.32443700738876585,0.0001636811771711766,0.1590444430954439,0.057954934916172415,0.1917957020006642,0.22465341402717026,0.22461703825092477,-0.018830107298161737,0.08747159256461852,0.08175331740152411,0.026180211759224536,0.11049618150256198,0.1185273272889007,-0.4461891305560357,0.2234965570737566,0.1731113915927699,0.25926656519353175,-0.00025589561115686444,0.13859342069702468,0.3153287845128284,0.19122356068409813,0.27247970493179086,-0.05259269241018838
fr_Ar_N,-0.3603056027182324,-0.24273273847885143,-0.24643095826787845,-0.3792427387553931,-0.4624989808855008,-0.21664956478788283,0.041835564344777865,-0.29166811988991265,-0.24566549821542139,-0.36749886713682595,-0.6262771063460277,-0.12148846474690726,-0.19594162618031027,-0.6719590134910816,-0.16535912161493843,0.05147678476127672,0.06964967349536756,-0.3444438745538557,-0.4838233859826788,-0.11497461066642242,-0.08811028209575592,-0.486421281076683,-0.5055739642969581,-0.5218378439462605,0.08076266051782616,-0.28522127539053005,-0.8430678588204745,-0.4808351169141803,-0.1623142763732989,-0.27642290036195105,-0.4977071912999123,-0.4705982960697668,0.05592277372149412,-0.4567288734631282,-0.0712138323191093,0.06514128064339074,-0.9506422168609919,-0.014799710599039163,-0.19643467452984625,-0.39784316717581303,0.20422279679737612,-0.05812239905907986,-0.21014396105820654,-0.42435886478155693,-0.3981453811259187,-0.3669540625443693,-0.6115951803607965,-0.4648589291705802,-0.00016963673432666138,-0.31084710020939094
BCUT2D_CHGLO,-0.04707110496940874,0.6113316041162952,0.2762073619527398,0.34838180593312157,0.11213702482397378,0.4005997966567626,0.42334476206657295,0.33623970744958465,0.32896456527562135,0.22144216835919583,0.21589790329504374,0.27919123260968104,0.11995569536697763,0.13890002847570856,-0.07000471082570756,0.2943100982473517,0.42816965008735386,0.5333375762804473,0.5876825954465057,0.4539191320575114,0.10551213791415989,0.3615907944618922,0.3745676622543669,0.6090875299795918,0.06425336979753347,0.06307624688103598,0.23759123842641347,0.5745208101655981,0.26542193411675147,0.18098711915089702,0.44952429951812567,0.30720176464426197,0.3580006906035522,0.3426896927018731,0.6038673352016881,0.3306205160407275,0.13149967444303406,0.19544490141192686,0.3669164239527589,0.12283983747491874,0.10967560382180408,0.37308259716312586,0.32379591718731293,0.30055840216726654,0.5069205372287457,0.3937894567617482,0.37771201495664003,0.20963499915019526,-0.05627870806233848,0.4045354163345557
fr_ether,0.4791234783205026,-0.3386876255008836,0.023109269109982167,0.2653233486156665,0.4103074269478018,0.5565493481615995,0.2341383315103255,0.3251440355252822,0.6385257234629828,0.3741803972524038,1.0868848197700962,0.44670982058833764,0.35999699835109533,1.2249561509869937,0.18446285755045938,-0.1972942982437771,-0.4993155770794167,0.2322967313808134,0.37179378778516947,0.4980065009451947,0.1832611539322095,0.5555929319976389,0.4963597247292557,0.18791946157970912,0.06418375566414632,0.04719138563307716,0.22142096179454468,0.005043168750416943,0.5267107476391478,0.3879805697010913,0.7201903405521943,0.5435499621231115,0.5148405504064647,0.46706408167031704,0.1888531657231731,-0.18562237466873077,-0.0392135820239049,0.08282931708809696,0.2456888674853904,-0.12976387720919086,-0.0783084127278518,0.0708059751592264,0.6604933661284237,0.1611151565650107,0.17832755412570622,0.31321003343745984,0.18072882796883272,0.2937347369361263,0.4012945643918144,0.4227727303996948
EState_VSA1,0.34938780389224183,0.20623215073960224,0.4831085168761101,0.39353894206946916,0.35986159218614566,0.65837449534487,0.08685938073496016,0.26547265265668446,0.7166539259927703,0.32896897347683035,1.0229024767645054,0.22723706008606287,0.41385866677303085,0.9720053400706661,0.2802160318224716,0.19216787856160072,0.097204454178317,0.5062416971643667,0.20854594825706854,0.29334019154862834,0.12023325700766758,0.2851503306989819,0.4053155009054718,-0.07772649550011348,0.9574144614082127,0.15774255906501894,0.5467763225166917,0.6537949992352633,0.6482940351748487,0.3877488751812564,0.3199714259129939,0.315902134112415,0.4397527940028529,0.35444377892422285,0.3203607583797361,0.057699054207185144,0.11989250829775888,0.2631698232824569,-0.011439980523594018,-0.032024786833896646,0.3227971944627178,0.19049983861206737,0.3374210520622306,0.029229221932559633,0.0409809569613727,0.1707244979905619,0.12360307106875865,0.1645981248160659,0.8560627098989795,0.22781963466964433
MinPartialCharge,-0.12345722532546888,0.4034505250665085,0.20518351211109823,-0.09159216835373735,0.011358085576708466,0.22850288652177522,0.1301334878311074,-0.0467731343979378,-0.16405813843120848,0.10398713510198346,0.08637264620485041,-0.010193393612722312,-0.03998759690282684,-0.029505072835287176,0.12631207619709683,0.26992574208898085,0.296985981263321,0.10695381126487666,-0.2087206701251257,0.30841826638715014,0.017304969871270844,0.24488877366281483,-0.03248853103144446,-0.2767587205771244,-0.09055765566453391,0.12673950531892125,0.07850144737507443,0.23765298967456797,0.29481505226945764,0.24377271971144215,0.10424918505059491,0.2453188627256194,0.37818650190326747,-0.028307290964179367,0.5346621395838486,0.1921042062444739,-0.5839853454743763,-0.01832546912598892,0.3768837579466462,0.0003487696427915757,0.0878252156534294,0.32204475859637244,0.4384448761560031,0.38426050291787306,-0.07865335478205929,0.3639467061002146,0.2999510659017427,0.243083864006337,0.03618922467199654,0.23259615475073633
VSA_EState6,0.2889480976674242,-0.03911564918015521,0.4927867262207813,0.8108770446400013,0.3598317051354688,0.7526160718612964,0.4217567556325566,0.09681687724384858,0.5709610722950185,0.4526583364188571,0.45075260538179923,0.6068512708485205,0.6171186933230965,0.5455883561989264,0.24715431624805145,0.2809271965038095,0.3729600760344212,0.6611788082606906,0.3621389839077782,0.48028558524889303,0.4524189331339879,0.2711911581265135,0.5829316003915193,0.20606733699162572,0.10200024364068741,0.5094574437734891,0.4311157879443595,0.07589114591126644,0.3451571344971792,0.4621881765948769,0.6448510076596377,0.245815754619705,0.4022343328526647,0.7966399298455007,0.2159890640349255,0.13116512547196674,-0.038687073206054225,0.35595205015369363,0.3591415432418496,0.39920487142584105,0.04341882396814223,0.5831045069789667,0.6080182554301915,0.34689034038646527,0.35047160302035507,0.19607676259388845,0.14132314877966823,0.22832039522147185,0.3810248198674795,0.4789462188577852
MaxPartialCharge,0.38948770975109903,0.29259700585133935,0.26242938100237667,0.25157275954231634,0.22529402727116024,0.2126414355978008,0.2782008813069145,0.22207616904723562,0.17510236026256862,0.2279469917841465,0.1901501781977688,0.10514983448385032,0.23396733862101415,0.19486886376445134,0.6527935217252626,0.24600443548102263,0.37259839859866173,0.33216117758912433,0.18017800708870674,0.2995675862381638,0.32228937108454525,0.27628176294570905,0.14338554144970458,0.20987610395327927,0.4323199958906591,0.10323184544346961,0.13996426281884836,0.21915808670848902,0.47652050229732035,0.10345275630611803,0.2722029750209032,0.16981043590023281,0.3928186596471567,0.31158123968899865,0.31416940635260876,0.2584577501185835,0.4422570850421061,0.29061521181508465,0.37115787988325327,0.2756368125725473,0.5130123253873744,0.5226854496744371,0.2125783788539989,0.12967034285826035,0.23478530622698446,0.07583622023623614,0.09677239253776597,0.09025661206990698,0.13969404711430727,0.23271934181544776
MinAbsPartialCharge,-0.5537387452424732,-0.3756792099838726,-0.45139819973018225,-0.8147573393043871,-0.6342821086562496,-0.5961560382490543,-0.5312070604665294,-0.3622609602582226,-0.6817341127002091,-0.6171970896853504,-0.6434702385832165,-0.9063402547790126,-0.7950079670560066,-0.8195145045958009,-0.7516637770721836,-0.3755467848999048,-0.39535271858407783,-0.6910192002150295,-0.33486721635235867,-0.6436644621058163,-0.6137493232067496,-0.3022081483200566,-0.5893859785075954,-0.5672275873693469,-1.6019018919848598,-0.295189686857984,-0.40404681880485666,-0.7154954765564107,-0.6730870407141103,-0.630866546294175,-0.5519609394927558,-0.33998221217864055,-0.4737065452359953,-0.7707873589535554,-0.2513348219905016,-0.3199270603745425,-0.47088237192871335,-0.21379708136466052,-0.3432469161992072,-0.7204877935456405,-0.7071244050187289,-0.5231597677796549,-0.3480055716464845,-0.22635888727188255,-0.5966410319553123,-0.2907785329282395,-0.1952106663122147,-0.3327305386185229,-0.690006984815261,-0.31375630395442405
VSA_EState9,0.045297904712689206,-0.8373711067259499,-0.24145000588112686,-0.03070553249109146,-0.2660846881646048,-0.2333126578943503,-0.2755050656565968,-0.21159154201529168,-0.010285996738519054,-0.1375377767256431,-0.012258426295578672,-0.11961979298382981,0.04704837870383012,-0.1325734478092088,-0.2087363572470616,-0.15251622838657167,-0.4164426354877341,-0.3095257268708261,-0.13908204761219053,-0.5969771142955083,-0.09642551100859192,-0.12923867399659117,-0.24569603173598598,0.3493731319828387,-0.6969121233782326,-0.01747839930067784,-0.721301201331566,-0.08445208283078355,-0.5205630293471333,-0.396032219958255,-0.24593666012442178,-0.7060384894852688,-0.3765309481569753,-0.13575439439522746,-0.46882803278266694,-0.1378749320736685,0.17091516545166874,0.20092212977464005,-0.4866642152447415,-0.28487338804501244,-0.6437360346228029,-0.419141041485645,-0.7343716495498003,-0.34503751689187695,-0.20944831471265082,-0.522807429075199,-0.4131310273621499,-0.2511853925200214,0.01624794025294408,-0.09354178172590244
SMR_VSA3,0.8932771129175041,0.038029565963895,0.42184158472263567,0.8787373280217665,0.4828443087820724,1.2705719322159392,0.4446794241863376,0.7559530062741497,1.1303378455679274,1.059576873768639,0.7126329547215018,0.08345052375065246,0.7877948821668571,1.2025166269243663,1.3673846334238726,0.16648191736033963,0.08018950982665299,1.422806020513859,0.37118879452297376,0.11554297399892186,0.3164623217857932,0.7041915524184451,-0.09257653660095067,0.552153186759525,0.8240252317035026,0.5808825050331368,0.06415767835736844,0.8036181313271659,0.15989867963807522,0.03017634847306061,1.116144491787015,0.2827984899649718,0.6314829662664732,0.22589719090161253,0.1275853602191374,0.10744934173537626,0.7848439475280282,0.2765154761298102,0.24741066057506228,-0.036888776590677394,0.5846511966955394,1.2503388593999873,0.6905331781796035,0.4390042131765858,0.6140382459014954,0.7383612154576206,0.8952229441024266,0.5781765129758983,0.4555507285830089,0.17712995289038008
FpDensityMorgan3,-0.7313467919452286,-0.9979612946721392,-0.20334047372090178,-0.12750538418174504,-0.3071178303432211,-0.4939682205309134,-1.5183703327480196,-0.38929743606926354,-0.6850327549769204,-0.023309498359650054,-1.0466254353642093,-0.4609886622201057,-0.460212838601006,-0.18809250462181398,-0.6538339140027831,-0.3042072412104895,-1.1050397465178787,-1.7135672905642885,-1.7364269856659895,-1.3009236510492683,-1.2486753140905598,-0.8918724473640992,-0.5224904306904002,-0.9266187619574238,-0.711062957962466,-1.1249704712294863,-0.6350302500839262,0.11973629183471779,-1.2190888413675915,-0.7292865738567152,-1.34042546876881,-0.5410127079759799,-1.1298463588657746,-0.41887955076595257,-0.4284566230575491,-0.5502298840584363,-0.895109580170432,-0.5135626933454523,-1.5067664707126973,-0.13150098608343752,-0.03610517680092982,-1.0769461964383056,-1.36360574463372,-0.915847705174255,-1.6161392656519347,-0.6906139565263201,-0.36857823471744855,-0.4332817757905917,0.016221980571620432,-0.3703466460795866
SlogP_VSA12,-0.2747571085373973,-0.12974162340642598,-0.05041629519955356,-0.1229122085435074,-0.20367287311864485,-0.029867707678128658,-0.13435966509443914,-0.12834013105574307,-0.27006426756411955,-0.14810019848382278,-0.3191084662636171,0.11996853258228053,-0.22492555060089545,-0.4313386798673096,-0.32369297556711063,0.006380813340880001,-0.03242799826996832,-0.07158305003004715,-0.13786070967467762,-0.09123901229898712,-0.0825349606311241,0.010165423995589642,-0.21955233848620534,0.21657599658350452,-0.23531952878518642,-0.023051698056804657,-0.19909556849866294,-0.011430447073813604,-0.2273614259332864,-0.04420858872542953,-0.03572936794266597,-0.060302533671060844,-0.13319102625521984,0.24324589015017403,-0.23818236639210372,-0.140445264403027,0.30935948076874054,-0.06410205552948807,0.1798919538341169,0.17398639656320772,0.19541806528672595,-0.10083685546517432,0.007946113709773401,0.14273481718140632,0.0033718115539682013,0.06380754781885743,0.11607181061441374,0.0479598619233815,-0.3777622256582665,0.06910203722068875
fr_Al_OH_noTert,-0.3097829267466602,0.001806732045597223,-0.2698691312710177,-0.4160117491346796,-0.26948231460698746,-0.37696565593519027,-0.3359631851815045,-0.34568279618770814,-0.5260412822465221,-0.3752549225390729,-0.27847862977912907,0.27157413133959496,-0.1772194382470036,-0.49421141933221363,-0.3974204888488913,-0.1610472461710202,-0.332411436229531,-0.4935244641630477,-0.20198059440323107,-0.3639267396274155,-0.26718952727185286,-0.28748693143344334,-0.16914225563383398,-0.050239270527942706,0.07247213248653692,-0.11638257129006609,-0.3432855433395596,-0.2641348030858752,-0.3695149315592004,-0.044200225206317105,-0.4727965325732823,-0.4758468239605067,-0.46692256340277993,-0.2247353170504946,-0.36356235381191077,-0.04814610659398376,-0.19241083263951594,-0.09424273492438263,-0.4338975795509513,0.10217602056283684,0.0918893190954992,-0.48828958217243484,-0.6205423611126675,-0.3788923252671704,-0.592435213255861,-0.2547495685736384,-0.1916840146088003,-0.16995416539391345,-0.27094109313129977,-0.056178510410043334
BalabanJ,-1.1675188806187482,-0.5380082995444837,-0.5904130835504693,-0.685070325668178,-0.9345862309665893,-0.891343309950674,-0.8058142246406167,-0.6254808588548132,-0.9783353070505962,-0.7374767862357012,-1.1202416629411271,-0.8572533298615111,-0.6329143721791454,-1.212961973386683,-0.8923246861577802,-0.2960662038737836,-0.3361801617094019,-0.862706577083108,-1.2189526810563258,-0.9965904032157251,-0.776006248379419,-0.9000524277145183,-0.6870893438193695,-0.6514799481392656,-0.4683261659967831,-0.44411234077458295,-0.7092401056778787,-0.3261594912358119,-1.1602970680821796,-0.6967046218150514,-1.2261922396586982,-1.1524090295238822,-1.1674675503567635,-0.9799811831626174,-0.8279600033833241,-0.47619397290284926,-0.572323745005117,-0.3968293557982484,-1.025499226977686,-0.41993057576640214,-0.2661599429361121,-0.756692835663139,-1.2776655102469543,-0.76432667143426,-1.0377133196176989,-0.6050610793631078,-0.4149470326784773,-0.471331661272549,-0.46045447100965503,-0.5287661775055987
MaxAbsPartialCharge,0.16832204033252593,0.051139543677202415,0.4543661416454728,0.19911802748961263,0.13887747233215225,0.2114869591829139,0.043190665085294414,0.152031595119964,0.21329671775141318,0.051043268199638094,0.7637360059264238,0.17122118858710048,0.10641906842878635,0.21893349957924846,0.029513162466407717,0.06852600763189423,0.07237781957241628,0.4046824641798545,-0.2210694532601382,0.22647682673293024,-0.10019348078473653,0.23740461312735678,0.34298114641528177,-0.06349582393912143,-0.4492275112339361,-0.008294696076832798,0.04891400404230165,0.023839342057722056,0.2181882283209434,0.014529446992908179,0.26647748144301864,0.21983503461840134,0.11529656005271456,0.2113320953910421,0.17952540938321992,0.05827228813076753,-0.30110861932226074,0.05558981516813416,0.0749005827771022,-0.1418395176776516,0.013877482516026473,-0.045638222854438616,0.40067742608923085,0.06719327119040186,0.03129192314399177,0.18653406897564068,0.08863999579532787,0.2366202536133044,0.2752185793335905,0.34613752106958556
EState_VSA10,0.32393318513509994,0.45333007719584106,0.3221293122293221,0.5090992506404832,0.3593240167840072,0.26796137258970804,0.26120810400525296,0.6918200564424535,0.2159982563311687,0.27306292244790314,0.7523126740647068,0.2985450832931945,0.7381096426734999,0.7304210781168492,0.6677240217058313,0.11717618966956014,0.05401917624653578,0.7095307554800033,0.3707891313416652,0.18530108342657664,0.09430601702474026,0.6143951640951719,0.4726948260722561,0.47390875549233813,0.13510552109044954,0.160966230571827,0.38885185860927846,1.011811389200728,0.16386904862778237,0.29769609223242693,0.6711200284917382,0.567231641539239,0.5061480766639925,0.34405480586508397,0.2328627505303889,0.13162961078742513,0.4989907797540175,0.2682847618450726,0.30418566851026296,0.3596959823782931,0.24835170053193414,0.9470920836348412,1.2327047783519758,0.417507360414948,0.3935178179881694,0.40602146033849484,0.6086104605813741,0.3653968125364738,0.011925614188308318,0.43714477112883
